------------ Data File Created By ActiGraph GT3X+ ActiLife v6.13.4 Firmware v1.7.2 date format M/d/yyyy at 100 Hz  Filter Normal -----------
Serial Number: TAS1H50200818
Start Time 22:24:00
Start Date 11/26/2023
Epoch Period (hh:mm:ss) 00:00:00
Download Time 22:24:45
Download Date 11/26/2023
Current Memory Address: 0
Current Battery Voltage: 4.15     Mode = 12
--------------------------------------------------
Timestamp,Accelerometer X,Accelerometer Y,Accelerometer Z
11/26/2023 22:24:01.030,0.41,-0.707,-1.152
11/26/2023 22:24:01.040,0.887,0.934,-1.543
11/26/2023 22:24:01.050,0.957,1.133,-1.285
11/26/2023 22:24:01.060,0.41,0.539,-0.293
11/26/2023 22:24:01.070,-0.352,-0.488,0.496
11/26/2023 22:24:01.080,-0.734,-1.23,0.512
11/26/2023 22:24:01.090,-0.723,-1.316,0.246
11/26/2023 22:24:01.100,-0.5,-0.91,0.074
11/26/2023 22:24:01.110,-0.191,-0.293,-0.043
11/26/2023 22:24:01.120,0.063,0.238,-0.168
11/26/2023 22:24:01.130,0.172,0.559,-0.289
11/26/2023 22:24:01.140,0.133,0.699,-0.379
11/26/2023 22:24:01.150,0.027,0.734,-0.418
11/26/2023 22:24:01.160,-0.039,0.707,-0.387
11/26/2023 22:24:01.170,0.02,0.625,-0.285
11/26/2023 22:24:01.180,0.121,0.492,-0.137
11/26/2023 22:24:01.190,0.184,0.336,0.008
11/26/2023 22:24:01.200,0.164,0.203,0.078
11/26/2023 22:24:01.210,0.098,0.09,0.094
11/26/2023 22:24:01.220,0.051,-0.012,0.102
11/26/2023 22:24:01.230,0.039,-0.094,0.109
11/26/2023 22:24:01.240,0.063,-0.16,0.137
11/26/2023 22:24:01.250,0.074,-0.215,0.141
11/26/2023 22:24:01.260,0.055,-0.262,0.117
11/26/2023 22:24:01.270,0.027,-0.273,0.07
11/26/2023 22:24:01.280,0.008,-0.277,0.074
11/26/2023 22:24:01.290,0,-0.258,0.078
11/26/2023 22:24:01.300,-0.008,-0.238,0.027
11/26/2023 22:24:01.310,-0.023,-0.301,-0.016
11/26/2023 22:24:01.320,-0.031,-0.441,-0.035
11/26/2023 22:24:01.330,-0.027,-0.617,-0.023
11/26/2023 22:24:01.340,0.027,-0.793,0.223
11/26/2023 22:24:01.350,0.141,-0.996,0.625
11/26/2023 22:24:01.360,0.273,-1.219,0.449
11/26/2023 22:24:01.370,0.215,-1.969,-0.328
11/26/2023 22:24:01.380,-0.711,-5.152,-1.977
11/26/2023 22:24:01.390,-1.922,-7.883,-2.973
11/26/2023 22:24:01.400,-1.344,-8,-2.086
11/26/2023 22:24:01.410,-0.164,-7.715,-0.738
11/26/2023 22:24:01.420,0.383,-3.887,-0.23
11/26/2023 22:24:01.430,0.359,-0.555,-0.98
11/26/2023 22:24:01.440,0.582,0.867,-1.934
11/26/2023 22:24:01.450,0.938,0.977,-1.859
11/26/2023 22:24:01.460,0.895,0.402,-0.711
11/26/2023 22:24:01.470,0.324,-0.609,0.438
11/26/2023 22:24:01.480,-0.238,-1.414,0.703
11/26/2023 22:24:01.490,-0.469,-1.5,0.332
11/26/2023 22:24:01.500,-0.516,-1.109,-0.059
11/26/2023 22:24:01.510,-0.398,-0.48,-0.246
11/26/2023 22:24:01.520,-0.16,0.129,-0.313
11/26/2023 22:24:01.530,0.09,0.5,-0.316
11/26/2023 22:24:01.540,0.227,0.656,-0.328
11/26/2023 22:24:01.550,0.176,0.688,-0.359
11/26/2023 22:24:01.560,0.027,0.656,-0.383
11/26/2023 22:24:01.570,-0.063,0.613,-0.344
11/26/2023 22:24:01.580,-0.004,0.563,-0.262
11/26/2023 22:24:01.590,0.141,0.484,-0.156
11/26/2023 22:24:01.600,0.25,0.387,-0.047
11/26/2023 22:24:01.610,0.25,0.266,0.031
11/26/2023 22:24:01.620,0.168,0.121,0.082
11/26/2023 22:24:01.630,0.063,-0.027,0.121
11/26/2023 22:24:01.640,-0.004,-0.156,0.172
11/26/2023 22:24:01.650,-0.051,-0.234,0.199
11/26/2023 22:24:01.660,-0.078,-0.254,0.207
11/26/2023 22:24:01.670,-0.102,-0.242,0.238
11/26/2023 22:24:01.680,-0.113,-0.223,0.254
11/26/2023 22:24:01.690,-0.129,-0.219,0.199
11/26/2023 22:24:01.700,-0.152,-0.273,0.113
11/26/2023 22:24:01.710,-0.141,-0.41,0.012
11/26/2023 22:24:01.720,-0.051,-0.617,-0.043
11/26/2023 22:24:01.730,0.113,-0.859,0.152
11/26/2023 22:24:01.740,0.27,-1.102,0.5
11/26/2023 22:24:01.750,0.398,-1.406,0.223
11/26/2023 22:24:01.760,0.199,-2.973,-0.574
11/26/2023 22:24:01.770,-0.992,-6.77,-2.109
11/26/2023 22:24:01.780,-1.273,-8,-2.313
11/26/2023 22:24:01.790,-0.422,-8,-1.273
11/26/2023 22:24:01.800,0.141,-5.941,-0.219
11/26/2023 22:24:01.810,0.41,-2.359,-0.551
11/26/2023 22:24:01.820,0.41,-0.012,-1.344
11/26/2023 22:24:01.830,0.418,0.719,-1.625
11/26/2023 22:24:01.840,0.367,0.598,-0.941
11/26/2023 22:24:01.850,0.094,-0.102,0.02
11/26/2023 22:24:01.860,-0.223,-0.816,0.422
11/26/2023 22:24:01.870,-0.375,-1,0.305
11/26/2023 22:24:01.880,-0.402,-0.711,0.141
11/26/2023 22:24:01.890,-0.301,-0.203,0.051
11/26/2023 22:24:01.900,-0.129,0.285,-0.051
11/26/2023 22:24:01.910,-0.004,0.598,-0.184
11/26/2023 22:24:01.920,0.047,0.762,-0.348
11/26/2023 22:24:01.930,0.043,0.785,-0.512
11/26/2023 22:24:01.940,0.07,0.688,-0.594
11/26/2023 22:24:01.950,0.156,0.52,-0.543
11/26/2023 22:24:01.960,0.258,0.32,-0.391
11/26/2023 22:24:01.970,0.328,0.156,-0.18
11/26/2023 22:24:01.980,0.34,0.027,0
11/26/2023 22:24:01.990,0.309,-0.031,0.105
11/26/2023 22:24:02.000,0.27,-0.043,0.164
11/26/2023 22:24:02.010,0.266,-0.055,0.207
11/26/2023 22:24:02.020,0.266,-0.063,0.234
11/26/2023 22:24:02.030,0.246,-0.094,0.242
11/26/2023 22:24:02.040,0.176,-0.137,0.227
11/26/2023 22:24:02.050,0.055,-0.18,0.219
11/26/2023 22:24:02.060,-0.082,-0.18,0.211
11/26/2023 22:24:02.070,-0.207,-0.156,0.113
11/26/2023 22:24:02.080,-0.285,-0.176,-0.063
11/26/2023 22:24:02.090,-0.297,-0.293,-0.234
11/26/2023 22:24:02.100,-0.238,-0.492,-0.258
11/26/2023 22:24:02.110,-0.148,-0.742,0.039
11/26/2023 22:24:02.120,-0.023,-0.988,0.578
11/26/2023 22:24:02.130,0.094,-1.223,0.746
11/26/2023 22:24:02.140,0.168,-1.73,-0.012
11/26/2023 22:24:02.150,-0.219,-4.199,-1.289
11/26/2023 22:24:02.160,-1.207,-7.473,-2.027
11/26/2023 22:24:02.170,-1.141,-8,-1.836
11/26/2023 22:24:02.180,-0.09,-7.793,-1.074
11/26/2023 22:24:02.190,0.551,-4.719,0.043
11/26/2023 22:24:02.200,0.578,-1.348,-0.48
11/26/2023 22:24:02.210,0.406,0.504,-1.441
11/26/2023 22:24:02.220,0.371,0.875,-1.609
11/26/2023 22:24:02.230,0.16,0.453,-0.941
11/26/2023 22:24:02.240,-0.363,-0.43,-0.117
11/26/2023 22:24:02.250,-0.828,-1.195,0.293
11/26/2023 22:24:02.260,-0.895,-1.301,0.297
11/26/2023 22:24:02.270,-0.656,-0.93,0.148
11/26/2023 22:24:02.280,-0.305,-0.352,-0.051
11/26/2023 22:24:02.290,0.027,0.191,-0.23
11/26/2023 22:24:02.300,0.238,0.52,-0.324
11/26/2023 22:24:02.310,0.348,0.699,-0.352
11/26/2023 22:24:02.320,0.348,0.766,-0.363
11/26/2023 22:24:02.330,0.285,0.715,-0.336
11/26/2023 22:24:02.340,0.223,0.582,-0.262
11/26/2023 22:24:02.350,0.207,0.402,-0.137
11/26/2023 22:24:02.360,0.199,0.238,-0.035
11/26/2023 22:24:02.370,0.172,0.113,0.012
11/26/2023 22:24:02.380,0.121,0.055,0.027
11/26/2023 22:24:02.390,0.07,0.02,0.035
11/26/2023 22:24:02.400,0.059,-0.008,0.043
11/26/2023 22:24:02.410,0.059,-0.047,0.047
11/26/2023 22:24:02.420,0.047,-0.074,0.043
11/26/2023 22:24:02.430,0.035,-0.098,0.027
11/26/2023 22:24:02.440,0.023,-0.125,0.027
11/26/2023 22:24:02.450,0.016,-0.156,0.063
11/26/2023 22:24:02.460,-0.02,-0.172,0.055
11/26/2023 22:24:02.470,-0.055,-0.223,-0.031
11/26/2023 22:24:02.480,-0.102,-0.336,-0.09
11/26/2023 22:24:02.490,-0.113,-0.512,-0.008
11/26/2023 22:24:02.500,-0.094,-0.734,0.254
11/26/2023 22:24:02.510,-0.031,-0.98,0.605
11/26/2023 22:24:02.520,0.031,-1.207,0.758
11/26/2023 22:24:02.530,0.008,-1.641,0.289
11/26/2023 22:24:02.540,-0.402,-3.695,-0.797
11/26/2023 22:24:02.550,-1.215,-7.137,-2.051
